Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0051879~Hsp90 protein binding	4	1.8957345971563981	0.012535229356936024	CSNK2A1, AHR, HIF1A, HDAC6	210	44	18967	8.210822510822512	0.999688232615429	0.09904378751159328	0.08743709366257844
GOTERM_MF_DIRECT	GO:0061575~cyclin-dependent protein serine/threonine kinase activator activity	3	1.4218009478672986	0.013099902415201044	CCND3, CCNB1, CCND1	210	16	18967	16.93482142857143	0.9997838064034539	0.09980878030629366	0.08811243886414988
GOTERM_MF_DIRECT	GO:0004707~MAP kinase activity	3	1.4218009478672986	0.013099902415201044	MAPK10, MAPK8, MAPK14	210	16	18967	16.93482142857143	0.9997838064034539	0.09980878030629366	0.08811243886414988
GOTERM_MF_DIRECT	GO:0052742~phosphatidylinositol kinase activity	3	1.4218009478672986	0.013099902415201044	PIK3CA, PIK3CD, PIK3CG	210	16	18967	16.93482142857143	0.9997838064034539	0.09980878030629366	0.08811243886414988
GOTERM_MF_DIRECT	GO:0031490~chromatin DNA binding	5	2.3696682464454977	0.014493954179056051	CREBBP, THRA, STAT3, NR1H3, RELA	210	85	18967	5.312885154061624	0.9999125122071936	0.10913094911289262	0.09634216601372553
GOTERM_MF_DIRECT	GO:0046983~protein dimerization activity	7	3.3175355450236967	0.0172324501840926	SREBF1, PPP3CA, APP, HSP90AB1, STAT3, AHR, HIF1A	210	186	18967	3.3991039426523293	0.999985259333636	0.12824148974208446	0.11321319016293394
GOTERM_MF_DIRECT	GO:0004407~histone deacetylase activity	3	1.4218009478672986	0.02015248953589996	HDAC1, SIRT1, HDAC6	210	20	18967	13.547857142857142	0.9999978049932469	0.1482481988847813	0.130875363077971
GOTERM_MF_DIRECT	GO:0004666~prostaglandin-endoperoxide synthase activity	2	0.9478672985781991	0.021917430186075594	PTGS2, PTGS1	210	2	18967	90.31904761904762	0.9999993076391731	0.15552929992427825	0.13730321008940188
GOTERM_MF_DIRECT	GO:0004051~arachidonate 5-lipoxygenase activity	2	0.9478672985781991	0.021917430186075594	ALOX5, ALOX5AP	210	2	18967	90.31904761904762	0.9999993076391731	0.15552929992427825	0.13730321008940188
GOTERM_MF_DIRECT	GO:0097472~cyclin-dependent protein kinase activity	2	0.9478672985781991	0.021917430186075594	CDK2, CDK1	210	2	18967	90.31904761904762	0.9999993076391731	0.15552929992427825	0.13730321008940188
GOTERM_MF_DIRECT	GO:0000979~RNA polymerase II core promoter sequence-specific DNA binding	3	1.4218009478672986	0.022114322332983313	STAT1, HDAC1, RELA	210	21	18967	12.902721088435374	0.9999993913401475	0.15552929992427825	0.13730321008940188
GOTERM_MF_DIRECT	GO:0008289~lipid binding	7	3.3175355450236967	0.02314493935554075	HCK, FABP3, FABP5, BAD, BAX, PPARA, SNCA	210	199	18967	3.1770519262981574	0.9999996900556913	0.16100827377767477	0.1421401166943535
GOTERM_MF_DIRECT	GO:0004602~glutathione peroxidase activity	3	1.4218009478672986	0.024151740468998865	GSTP1, ALOX5AP, PTGES	210	22	18967	12.316233766233765	0.9999998397984179	0.16443738191658802	0.14516737622323786
GOTERM_MF_DIRECT	GO:0043027~cysteine-type endopeptidase inhibitor activity involved in apoptotic process	3	1.4218009478672986	0.024151740468998865	RPS6KA3, RPS6KA1, SNCA	210	22	18967	12.316233766233765	0.9999998397984179	0.16443738191658802	0.14516737622323786
GOTERM_MF_DIRECT	GO:0003707~steroid hormone receptor activity	3	1.4218009478672986	0.026262856865673742	RXRB, PPARA, NR3C2	210	23	18967	11.780745341614907	0.9999999599399644	0.17508571243782495	0.15456785551151733
GOTERM_MF_DIRECT	GO:0051019~mitogen-activated protein kinase binding	3	1.4218009478672986	0.026262856865673742	ACE, ABL1, SIRT1	210	23	18967	11.780745341614907	0.9999999599399644	0.17508571243782495	0.15456785551151733
GOTERM_MF_DIRECT	GO:0008656~cysteine-type endopeptidase activator activity involved in apoptotic process	3	1.4218009478672986	0.028445816504540804	BAD, CTSH, CTSS	210	24	18967	11.289880952380951	0.9999999904743032	0.18431803800006294	0.16271826792193056
GOTERM_MF_DIRECT	GO:0044389~ubiquitin-like protein ligase binding	3	1.4218009478672986	0.028445816504540804	CCNB1, JUN, STAT1	210	24	18967	11.289880952380951	0.9999999904743032	0.18431803800006294	0.16271826792193056
GOTERM_MF_DIRECT	GO:0070888~E-box binding	4	1.8957345971563981	0.028511696503134735	HDAC1, PPARG, AHR, HIF1A	210	60	18967	6.021269841269842	0.999999990878868	0.18431803800006294	0.16271826792193056
GOTERM_MF_DIRECT	GO:0005516~calmodulin binding	7	3.3175355450236967	0.02911669774375622	RGS4, PPP3CA, ACE, DAPK1, AKT1, SCN5A, MYLK	210	210	18967	3.0106349206349208	0.9999999938778997	0.18634686556003982	0.16450934225222266
GOTERM_MF_DIRECT	GO:0070412~R-SMAD binding	3	1.4218009478672986	0.030698795952421545	JUN, PARP1, PPARG	210	25	18967	10.838285714285714	0.999999997844235	0.1945270238569286	0.17173088824869479
GOTERM_MF_DIRECT	GO:0004725~protein tyrosine phosphatase activity	5	2.3696682464454977	0.032553181962146384	DUSP3, PTPN6, CDC25C, CDC25A, CDC25B	210	109	18967	4.143075578855395	0.9999999993670865	0.19556602061549114	0.17264812757461326
GOTERM_MF_DIRECT	GO:0004667~prostaglandin-D synthase activity	2	0.9478672985781991	0.032696194071652425	HPGDS, PTGES	210	3	18967	60.212698412698415	0.9999999994242237	0.19556602061549114	0.17264812757461326
GOTERM_MF_DIRECT	GO:0032810~sterol response element binding	2	0.9478672985781991	0.032696194071652425	SREBF1, NR1H3	210	3	18967	60.212698412698415	0.9999999994242237	0.19556602061549114	0.17264812757461326
GOTERM_MF_DIRECT	GO:0004705~JUN kinase activity	2	0.9478672985781991	0.032696194071652425	MAPK10, MAPK8	210	3	18967	60.212698412698415	0.9999999994242237	0.19556602061549114	0.17264812757461326
GOTERM_MF_DIRECT	GO:0005009~insulin-activated receptor activity	2	0.9478672985781991	0.032696194071652425	INSR, IGF1R	210	3	18967	60.212698412698415	0.9999999994242237	0.19556602061549114	0.17264812757461326
GOTERM_MF_DIRECT	GO:0051425~PTB domain binding	2	0.9478672985781991	0.032696194071652425	APP, INSR	210	3	18967	60.212698412698415	0.9999999994242237	0.19556602061549114	0.17264812757461326
GOTERM_MF_DIRECT	GO:0017025~TBP-class protein binding	3	1.4218009478672986	0.03540767570849562	THRA, AHR, NR3C2	210	27	18967	10.035449735449735	0.9999999999044935	0.2078982793893321	0.18353519977339475
GOTERM_MF_DIRECT	GO:0015267~channel activity	3	1.4218009478672986	0.03540767570849562	BCL2, BAX, MCL1	210	27	18967	10.035449735449735	0.9999999999044935	0.2078982793893321	0.18353519977339475
GOTERM_MF_DIRECT	GO:0048018~receptor agonist activity	4	1.8957345971563981	0.03635784279772378	APP, CTSG, HMGB1, VEGFA	210	66	18967	5.4738816738816745	0.9999999999491717	0.21009536199202722	0.18547481175858652
GOTERM_MF_DIRECT	GO:0002020~protease binding	5	2.3696682464454977	0.03643841434549222	DPP4, BCL2, MIF, TNF, F3	210	113	18967	3.9964180362410446	0.9999999999518201	0.21009536199202722	0.18547481175858652
GOTERM_MF_DIRECT	GO:0003677~DNA binding	23	10.90047393364929	0.03871365507507856	TOP2A, SREBF1, APP, JUN, PARP1, STAT1, STAT3, NR1H3, RORA, AHR, HMGB1, HIF1A, RELA, NFKB1, RXRB, AR, TERT, SLPI, POLD1, ABL1, STAT6, PPARG, PPARA	210	1337	18967	1.5537308116964064	0.9999999999893886	0.22122088614330607	0.19529656354838737
GOTERM_MF_DIRECT	GO:0005518~collagen binding	4	1.8957345971563981	0.039194746210743675	MMP12, MMP13, MMP9, CTSS	210	68	18967	5.312885154061625	0.9999999999922974	0.22198794314049514	0.19597373105371838
GOTERM_MF_DIRECT	GO:0009055~electron carrier activity	4	1.8957345971563981	0.04065423355821149	MAOB, NCF1, ALDH2, CYP19A1	210	69	18967	5.235886818495515	0.9999999999970886	0.22823429366013467	0.20148808737183763
GOTERM_MF_DIRECT	GO:0001228~transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	11	5.213270142180095	0.04197795487633425	RXRB, SREBF1, AR, JUN, STAT3, NR1H3, STAT6, PPARA, HIF1A, RELA, NFKB1	210	483	18967	2.0569555358375236	0.9999999999987969	0.23361644452916452	0.20623951743590305
GOTERM_MF_DIRECT	GO:0008238~exopeptidase activity	2	0.9478672985781991	0.04335673485728046	ACE, MME	210	4	18967	45.15952380952381	0.9999999999995214	0.239209571626375	0.21117719995140916
GOTERM_MF_DIRECT	GO:0051721~protein phosphatase 2A binding	3	1.4218009478672986	0.045588840667132306	RPS6KB1, STAT1, BCL2	210	31	18967	8.740552995391704	0.9999999999998926	0.24726150870309047	0.21828555065194707
GOTERM_MF_DIRECT	GO:0046875~ephrin receptor binding	3	1.4218009478672986	0.045588840667132306	APP, ABL1, PIK3CG	210	31	18967	8.740552995391704	0.9999999999998926	0.24726150870309047	0.21828555065194707
GOTERM_MF_DIRECT	GO:0000977~RNA polymerase II regulatory region sequence-specific DNA binding	9	4.265402843601896	0.04651499718957395	RXRB, RB1, SREBF1, STAT1, STAT6, RORA, HIF1A, RELA, NFKB1	210	360	18967	2.25797619047619	0.9999999999999424	0.25016469076745657	0.22084851606814523
GOTERM_MF_DIRECT	GO:0035173~histone kinase activity	2	0.9478672985781991	0.053900343063554915	CDK2, CDK1	210	5	18967	36.12761904761905	0.9999999999999996	0.2759697564854012	0.24362955064726818
GOTERM_MF_DIRECT	GO:0004957~prostaglandin E receptor activity	2	0.9478672985781991	0.053900343063554915	PTGER4, PTGER2	210	5	18967	36.12761904761905	0.9999999999999996	0.2759697564854012	0.24362955064726818
GOTERM_MF_DIRECT	GO:0038191~neuropilin binding	2	0.9478672985781991	0.053900343063554915	ABL1, VEGFA	210	5	18967	36.12761904761905	0.9999999999999996	0.2759697564854012	0.24362955064726818
GOTERM_MF_DIRECT	GO:0043559~insulin binding	2	0.9478672985781991	0.053900343063554915	INSR, IGF1R	210	5	18967	36.12761904761905	0.9999999999999996	0.2759697564854012	0.24362955064726818
GOTERM_MF_DIRECT	GO:0004459~L-lactate dehydrogenase activity	2	0.9478672985781991	0.053900343063554915	LDHB, LDHA	210	5	18967	36.12761904761905	0.9999999999999996	0.2759697564854012	0.24362955064726818
GOTERM_MF_DIRECT	GO:0001609~G-protein coupled adenosine receptor activity	2	0.9478672985781991	0.053900343063554915	ADORA3, ADORA1	210	5	18967	36.12761904761905	0.9999999999999996	0.2759697564854012	0.24362955064726818
GOTERM_MF_DIRECT	GO:0005504~fatty acid binding	3	1.4218009478672986	0.059611629508270376	FABP3, FABP5, GSTP1	210	36	18967	7.526587301587301	1.0	0.30278922924835744	0.2673061164458156
GOTERM_MF_DIRECT	GO:0051287~NAD binding	3	1.4218009478672986	0.06257350054172223	LDHB, ALDH2, PARP1	210	37	18967	7.323166023166023	1.0	0.3104421732302498	0.2740622310548299
GOTERM_MF_DIRECT	GO:0004601~peroxidase activity	3	1.4218009478672986	0.06257350054172223	PTGS2, MPO, PTGS1	210	37	18967	7.323166023166023	1.0	0.3104421732302498	0.2740622310548299
GOTERM_MF_DIRECT	GO:0001221~transcription cofactor binding	3	1.4218009478672986	0.06257350054172223	SREBF1, PPARG, RORA	210	37	18967	7.323166023166023	1.0	0.3104421732302498	0.2740622310548299
GOTERM_MF_DIRECT	GO:0008131~primary amine oxidase activity	2	0.9478672985781991	0.06432829519249172	VCAM1, MAOB	210	6	18967	30.106349206349208	1.0	0.3109184378028601	0.27448268337283743
GOTERM_MF_DIRECT	GO:0070324~thyroid hormone binding	2	0.9478672985781991	0.06432829519249172	THRA, CTSH	210	6	18967	30.106349206349208	1.0	0.3109184378028601	0.27448268337283743
GOTERM_MF_DIRECT	GO:0051525~NFAT protein binding	2	0.9478672985781991	0.06432829519249172	MAPK14, PPARA	210	6	18967	30.106349206349208	1.0	0.3109184378028601	0.27448268337283743
GOTERM_MF_DIRECT	GO:0097718~disordered domain specific binding	3	1.4218009478672986	0.0655843579740408	RB1, HSP90AB1, EZR	210	38	18967	7.1304511278195495	1.0	0.3109184378028601	0.27448268337283743
GOTERM_MF_DIRECT	GO:0008234~cysteine-type peptidase activity	3	1.4218009478672986	0.0655843579740408	CTSH, CTSS, CTSC	210	38	18967	7.1304511278195495	1.0	0.3109184378028601	0.27448268337283743
GOTERM_MF_DIRECT	GO:0004860~protein kinase inhibitor activity	3	1.4218009478672986	0.0655843579740408	CDKN1C, CDKN1A, SNCA	210	38	18967	7.1304511278195495	1.0	0.3109184378028601	0.27448268337283743
GOTERM_MF_DIRECT	GO:0050544~arachidonic acid binding	2	0.9478672985781991	0.07464185388205957	ALOX5AP, PPARG	210	7	18967	25.805442176870752	1.0	0.3461651194530299	0.30559889451712796
GOTERM_MF_DIRECT	GO:0005138~interleukin-6 receptor binding	2	0.9478672985781991	0.07464185388205957	IL6, ADAM17	210	7	18967	25.805442176870752	1.0	0.3461651194530299	0.30559889451712796
GOTERM_MF_DIRECT	GO:0030346~protein phosphatase 2B binding	2	0.9478672985781991	0.07464185388205957	BAD, SOD1	210	7	18967	25.805442176870752	1.0	0.3461651194530299	0.30559889451712796
GOTERM_MF_DIRECT	GO:0003714~transcription corepressor activity	6	2.843601895734597	0.07654605952207011	RB1, CREBBP, CCND1, HDAC1, HMGB1, SIRT1	210	204	18967	2.656442577030812	1.0	0.3505971997126182	0.3095115903712958
GOTERM_MF_DIRECT	GO:0005506~iron ion binding	5	2.3696682464454977	0.07669313743713524	SCD, ALOX5, TBXAS1, CYP51A1, CYP19A1	210	145	18967	3.114449917898194	1.0	0.3505971997126182	0.3095115903712958
GOTERM_MF_DIRECT	GO:0050661~NADP binding	3	1.4218009478672986	0.08132436142909097	G6PD, CAT, NOX1	210	43	18967	6.301328903654485	1.0	0.36596553710543256	0.32307895072588966
GOTERM_MF_DIRECT	GO:0008013~beta-catenin binding	4	1.8957345971563981	0.08137577983224066	AR, RORA, HDAC6, SKP1	210	92	18967	3.9269151138716363	1.0	0.36596553710543256	0.32307895072588966
GOTERM_MF_DIRECT	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding	20	9.47867298578199	0.08177042469699508	SREBF1, APP, JUN, THRA, STAT1, HDAC1, STAT3, NR1H3, RORA, HIF1A, SIRT1, RELA, NFKB1, HDAC6, NR3C2, RXRB, AR, STAT6, PPARG, PPARA	210	1222	18967	1.4782168186423505	1.0	0.36596553710543256	0.32307895072588966
GOTERM_MF_DIRECT	GO:0016922~ligand-dependent nuclear receptor binding	3	1.4218009478672986	0.08460003438613514	STAT1, HIF1A, SIRT1	210	44	18967	6.158116883116882	1.0	0.3719113119762817	0.3283279551040612
GOTERM_MF_DIRECT	GO:0043120~tumor necrosis factor binding	2	0.9478672985781991	0.08484226804458926	ADAM17, MMP8	210	8	18967	22.579761904761906	1.0	0.3719113119762817	0.3283279551040612
GOTERM_MF_DIRECT	GO:0016494~C-X-C chemokine receptor activity	2	0.9478672985781991	0.08484226804458926	CXCR2, CXCR4	210	8	18967	22.579761904761906	1.0	0.3719113119762817	0.3283279551040612
GOTERM_MF_DIRECT	GO:0004721~phosphoprotein phosphatase activity	3	1.4218009478672986	0.09465911621779065	CDC25C, CDC25A, CDC25B	210	47	18967	5.765045592705167	1.0	0.41212132230874843	0.36382585485069197
GOTERM_MF_DIRECT	GO:0004197~cysteine-type endopeptidase activity	4	1.8957345971563981	0.09626425843372756	CTSH, CTSD, CTSS, CTSC	210	99	18967	3.6492544492544496	1.0	0.4162778743080111	0.367495310912541
